commande_id;client_id;date_commande;heure_commande;statut;mode_paiement;transporteur;montant_ht;tva;frais_port;montant_ttc;code_promo
CMD001510;CLI00040;2024-09-19;15:35;En cours;Apple Pay;DPD;510.75;102.15;0;612.9;BIENVENUE10
CMD001511;CLI00376;2024-10-05;18:45;Livrée;Carte bancaire;Chronopost;5025.55;1005.11;0;6030.66;FLASH25
CMD001512;CLI00286;2024-08-22;15:16;Livrée;PayPal;DPD;1082.25;216.45;0;1298.7;
CMD001513;CLI00164;2023-12-06;20:17;Retournée;PayPal;UPS;1669.7;333.94;0;2003.64;
CMD001514;CLI00428;2024-03-05;14:21;Expédiée;Apple Pay;DPD;4204.4;840.88;0;5045.28;
CMD001515;CLI00120;2024-04-08;22:14;Livrée;Apple Pay;UPS;3620.05;724.01;0;4344.06;
CMD001516;CLI00154;2024-08-24;18:01;Retournée;Klarna;Mondial Relay;658.0;131.6;0;789.6;
CMD001517;CLI00246;2024-02-13;10:57;Livrée;Virement;Chronopost;1743.15;348.63;0;2091.78;
CMD001518;CLI00155;2024-06-08;19:08;Livrée;Virement;Colissimo;122.55;24.51;0;147.06;SOLDES20
CMD001519;CLI00176;2023-09-10;10:17;Expédiée;PayPal;Mondial Relay;3509.2;701.84;0;4211.04;FLASH25
CMD001520;CLI00032;2023-09-02;12:22;Livrée;PayPal;Chronopost;453.3;90.66;0;543.96;
CMD001521;CLI00165;2024-10-17;22:53;Retournée;PayPal;UPS;637.0;127.4;0;764.4;FIDELITE15
CMD001522;CLI00201;2023-07-08;15:34;Livrée;PayPal;Colissimo;426.15;85.23;0;511.38;SOLDES20
CMD001523;CLI00351;2023-09-04;21:14;Livrée;Klarna;Chronopost;815.05;163.01;0;978.06;
CMD001524;CLI00155;2024-06-28;09:42;En cours;Klarna;Colissimo;25.0;5.0;6.99;36.99;
CMD001525;CLI00296;2023-09-03;09:38;Livrée;Carte bancaire;Colissimo;214.7;42.94;0;257.64;
CMD001526;CLI00331;2023-01-23;09:32;Livrée;Virement;Mondial Relay;3643.2;728.64;0;4371.84;BIENVENUE10
CMD001527;CLI00002;2024-04-05;19:14;Livrée;Carte bancaire;DPD;2337.3;467.46;0;2804.76;FLASH25
CMD001528;CLI00239;2024-07-01;20:47;Livrée;Carte bancaire;UPS;1575.3;315.06;0;1890.36;BIENVENUE10
CMD001529;CLI00484;2023-12-28;15:41;Livrée;Apple Pay;Colissimo;1830.05;366.01;0;2196.06;
CMD001530;CLI00014;2024-08-12;11:04;Livrée;Carte bancaire;DPD;2269.45;453.89;0;2723.34;FLASH25
CMD001531;CLI00321;2024-07-14;18:27;Annulée;PayPal;Mondial Relay;852.15;170.43;0;1022.58;
CMD001532;CLI00070;2023-06-04;18:32;Livrée;Virement;DPD;682.85;136.57;0;819.42;
CMD001533;CLI00467;2024-05-24;12:12;Livrée;Carte bancaire;Colissimo;269.1;53.82;0;322.92;
CMD001534;CLI00481;2023-09-08;19:04;Annulée;PayPal;Chronopost;413.65;82.73;0;496.38;BIENVENUE10
CMD001535;CLI00224;2023-12-19;11:51;Retournée;Apple Pay;DPD;2231.05;446.21;0;2677.26;SOLDES20
CMD001536;CLI00292;2023-03-15;18:55;En cours;Carte bancaire;DPD;368.0;73.6;0;441.6;SOLDES20
CMD001537;CLI00084;2024-03-14;12:20;Expédiée;Virement;Chronopost;912.0;182.4;0;1094.4;
CMD001538;CLI00251;2024-01-10;12:37;Expédiée;Apple Pay;Chronopost;593.7;118.74;0;712.44;
CMD001539;CLI00143;2024-08-14;17:08;Livrée;Klarna;DPD;777.85;155.57;0;933.42;SOLDES20
CMD001540;CLI00197;2024-06-30;21:26;En cours;PayPal;DPD;387.0;77.4;0;464.4;FIDELITE15
CMD001541;CLI00365;2024-05-19;17:07;Livrée;Virement;DPD;2958.95;591.79;0;3550.74;SOLDES20
CMD001542;CLI00462;2023-01-05;22:54;Livrée;Carte bancaire;Mondial Relay;427.55;85.51;0;513.06;SOLDES20
CMD001543;CLI00498;2024-05-19;08:29;Annulée;Carte bancaire;Chronopost;310.95;62.19;0;373.14;
CMD001544;CLI00333;2024-09-17;20:15;Retournée;PayPal;DPD;1045.2;209.04;0;1254.24;
CMD001545;CLI00356;2023-02-27;11:26;Livrée;PayPal;Chronopost;3022.9;604.58;0;3627.48;FIDELITE15
CMD001546;CLI00103;2023-01-05;21:53;Livrée;Carte bancaire;UPS;329.0;65.8;0;394.8;BIENVENUE10
CMD001547;CLI00258;2023-10-02;20:32;Livrée;PayPal;UPS;664.8;132.96;0;797.76;FIDELITE15
CMD001548;CLI00256;2024-10-15;17:58;Livrée;Virement;DPD;3715.3;743.06;0;4458.36;
CMD001549;CLI00013;2024-07-29;22:13;En cours;Virement;Colissimo;1542.1;308.42;0;1850.52;
CMD001550;CLI00040;2023-04-21;08:34;En cours;Carte bancaire;Chronopost;981.6;196.32;0;1177.92;
CMD001551;CLI00147;2023-09-19;11:04;Livrée;Virement;DPD;299.0;59.8;0;358.8;FIDELITE15
CMD001552;CLI00458;2024-06-05;16:40;En cours;Carte bancaire;Mondial Relay;49.0;9.8;4.99;63.79;
CMD001553;CLI00245;2023-11-14;22:25;Annulée;Klarna;Mondial Relay;1702.45;340.49;0;2042.94;FIDELITE15
CMD001554;CLI00145;2024-04-03;22:38;Livrée;Klarna;UPS;1610.45;322.09;0;1932.54;
CMD001555;CLI00248;2023-04-16;22:24;Expédiée;Apple Pay;UPS;88.2;17.64;0;105.84;FIDELITE15
CMD001556;CLI00058;2023-03-29;15:55;Annulée;Carte bancaire;Mondial Relay;1312.95;262.59;0;1575.54;
CMD001557;CLI00171;2024-07-03;13:28;Livrée;PayPal;UPS;648.5;129.7;0;778.2;SOLDES20
CMD001558;CLI00127;2024-01-09;10:24;Livrée;Apple Pay;Chronopost;184.3;36.86;0;221.16;
CMD001559;CLI00240;2024-05-08;10:50;En cours;Klarna;Mondial Relay;5492.5;1098.5;0;6591.0;
CMD001560;CLI00081;2024-04-18;20:47;Livrée;Carte bancaire;Chronopost;602.25;120.45;0;722.7;SOLDES20
CMD001561;CLI00065;2024-06-14;22:36;En cours;Apple Pay;Chronopost;258.2;51.64;0;309.84;
CMD001562;CLI00328;2024-04-12;15:41;Livrée;Klarna;DPD;501.55;100.31;0;601.86;
CMD001563;CLI00001;2024-09-09;09:03;Livrée;PayPal;Mondial Relay;399.0;79.8;0;478.8;
CMD001564;CLI00100;2023-10-30;20:39;Livrée;Apple Pay;Colissimo;3845.9;769.18;0;4615.08;FLASH25
CMD001565;CLI00056;2024-01-21;11:18;En cours;Virement;Colissimo;692.5;138.5;0;831.0;
CMD001566;CLI00315;2024-01-11;13:12;Livrée;Apple Pay;UPS;1691.1;338.22;0;2029.32;
CMD001567;CLI00491;2023-07-06;11:39;Livrée;Carte bancaire;DPD;59.0;11.8;0;70.8;
CMD001568;CLI00186;2023-10-19;17:07;Annulée;Carte bancaire;Mondial Relay;2187.3;437.46;0;2624.76;
CMD001569;CLI00382;2023-04-09;14:00;Livrée;Carte bancaire;UPS;1347.0;269.4;0;1616.4;
CMD001570;CLI00069;2024-02-15;16:45;En cours;PayPal;Mondial Relay;766.45;153.29;0;919.74;FLASH25
CMD001571;CLI00458;2023-04-02;15:36;Livrée;Carte bancaire;Mondial Relay;852.15;170.43;0;1022.58;FIDELITE15
CMD001572;CLI00125;2024-06-01;14:23;Expédiée;PayPal;UPS;1618.2;323.64;0;1941.84;
CMD001573;CLI00159;2024-02-07;08:51;Retournée;Carte bancaire;Chronopost;384.65;76.93;0;461.58;
CMD001574;CLI00280;2024-02-05;14:50;Livrée;Carte bancaire;Mondial Relay;379.95;75.99;0;455.94;
CMD001575;CLI00302;2023-01-25;08:56;Retournée;PayPal;Chronopost;518.95;103.79;0;622.74;SOLDES20
CMD001576;CLI00461;2024-03-06;16:52;Livrée;Klarna;UPS;516.0;103.2;0;619.2;
CMD001577;CLI00034;2024-07-20;16:56;Annulée;Klarna;Chronopost;1477.95;295.59;0;1773.54;
CMD001578;CLI00319;2023-08-24;14:10;Livrée;Klarna;Colissimo;371.05;74.21;0;445.26;
CMD001579;CLI00072;2023-05-21;08:22;Expédiée;Klarna;Chronopost;2928.4;585.68;0;3514.08;
CMD001580;CLI00005;2024-09-19;12:08;Expédiée;Apple Pay;UPS;1099.95;219.99;0;1319.94;
CMD001581;CLI00243;2024-02-22;20:31;En cours;Apple Pay;DPD;45.0;9.0;6.99;60.99;
CMD001582;CLI00261;2024-05-22;13:01;Annulée;Carte bancaire;DPD;725.55;145.11;0;870.66;
CMD001583;CLI00236;2024-02-16;14:05;Livrée;Apple Pay;Mondial Relay;1372.2;274.44;0;1646.64;
CMD001584;CLI00096;2024-07-17;15:09;Retournée;Apple Pay;Mondial Relay;2768.5;553.7;0;3322.2;FLASH25
CMD001585;CLI00195;2023-10-31;13:30;Livrée;Klarna;UPS;396.3;79.26;0;475.56;
CMD001586;CLI00293;2023-03-13;21:41;Livrée;Virement;Colissimo;2203.95;440.79;0;2644.74;
CMD001587;CLI00368;2024-09-09;13:40;Livrée;Apple Pay;Colissimo;503.4;100.68;0;604.08;
CMD001588;CLI00329;2023-01-18;15:17;Livrée;PayPal;UPS;2458.8;491.76;0;2950.56;
CMD001589;CLI00206;2024-10-20;11:52;En cours;Carte bancaire;UPS;131.2;26.24;0;157.44;
CMD001590;CLI00197;2023-06-22;08:08;Livrée;Virement;Chronopost;2397.0;479.4;0;2876.4;FIDELITE15
CMD001591;CLI00334;2024-03-09;08:44;Livrée;Virement;DPD;1084.3;216.86;0;1301.16;
CMD001592;CLI00414;2024-10-19;19:24;Livrée;Klarna;DPD;1090.85;218.17;0;1309.02;
CMD001593;CLI00186;2024-10-23;14:57;Livrée;Klarna;UPS;601.6;120.32;0;721.92;FIDELITE15
CMD001594;CLI00182;2024-06-10;16:27;Livrée;PayPal;DPD;589.9;117.98;0;707.88;FLASH25
CMD001595;CLI00111;2024-03-20;16:30;Expédiée;Carte bancaire;UPS;2809.15;561.83;0;3370.98;BIENVENUE10
CMD001596;CLI00125;2023-06-12;08:48;Expédiée;Virement;Mondial Relay;636.4;127.28;0;763.68;
CMD001597;CLI00185;2023-02-02;19:29;Livrée;Apple Pay;Chronopost;729.0;145.8;0;874.8;FLASH25
CMD001598;CLI00465;2023-05-26;09:26;En cours;PayPal;Mondial Relay;288.95;57.79;0;346.74;SOLDES20
CMD001599;CLI00057;2023-12-29;08:42;Livrée;PayPal;UPS;385.0;77.0;0;462.0;
CMD001600;CLI00160;2023-08-03;18:43;En cours;PayPal;Chronopost;2897.5;579.5;0;3477.0;FLASH25
CMD001601;CLI00318;2023-12-05;09:09;Livrée;PayPal;Mondial Relay;57.0;11.4;0;68.4;
CMD001602;CLI00141;2023-06-20;20:42;Expédiée;Virement;Colissimo;186.8;37.36;0;224.16;
CMD001603;CLI00269;2024-01-08;13:18;Annulée;Virement;Colissimo;306.45;61.29;0;367.74;BIENVENUE10
CMD001604;CLI00324;2024-03-17;19:29;Livrée;Carte bancaire;DPD;2470.3;494.06;0;2964.36;
CMD001605;CLI00243;2023-07-10;11:28;Retournée;Virement;DPD;298.0;59.6;0;357.6;
CMD001606;CLI00432;2023-05-24;22:06;Livrée;PayPal;DPD;494.45;98.89;0;593.34;
CMD001607;CLI00264;2023-09-21;14:10;Retournée;Carte bancaire;UPS;709.65;141.93;0;851.58;
CMD001608;CLI00218;2024-08-07;08:50;Livrée;PayPal;UPS;58.0;11.6;0;69.6;SOLDES20
CMD001609;CLI00487;2023-03-17;22:43;Expédiée;Apple Pay;DPD;4776.6;955.32;0;5731.92;
CMD001610;CLI00347;2023-04-13;12:32;Livrée;Virement;Colissimo;915.3;183.06;0;1098.36;BIENVENUE10
CMD001611;CLI00333;2023-06-05;08:54;Livrée;PayPal;UPS;133.05;26.61;0;159.66;
CMD001612;CLI00403;2023-09-01;14:29;Livrée;PayPal;UPS;1118.1;223.62;0;1341.72;
CMD001613;CLI00057;2023-12-06;13:14;Livrée;Carte bancaire;Colissimo;1042.3;208.46;0;1250.76;
CMD001614;CLI00341;2024-08-22;22:29;Annulée;Klarna;Chronopost;188.95;37.79;0;226.74;FIDELITE15
CMD001615;CLI00463;2023-12-14;16:31;Livrée;PayPal;UPS;553.6;110.72;0;664.32;
CMD001616;CLI00081;2023-04-11;18:29;Retournée;Apple Pay;DPD;847.0;169.4;0;1016.4;
CMD001617;CLI00396;2023-01-28;15:41;En cours;Virement;Mondial Relay;1065.15;213.03;0;1278.18;
CMD001618;CLI00192;2023-07-21;19:51;Livrée;Klarna;Chronopost;4445.15;889.03;0;5334.18;FLASH25
CMD001619;CLI00285;2024-09-19;17:20;Livrée;Klarna;DPD;76.0;15.2;0;91.2;FLASH25
CMD001620;CLI00390;2024-02-11;20:13;Livrée;Virement;DPD;42.1;8.42;9.99;60.51;FLASH25
CMD001621;CLI00348;2023-12-23;10:15;Livrée;Apple Pay;UPS;73.95;14.79;0;88.74;
CMD001622;CLI00023;2023-03-19;12:10;Livrée;PayPal;Colissimo;1630.1;326.02;0;1956.12;
CMD001623;CLI00121;2024-07-02;11:43;Retournée;Carte bancaire;DPD;311.45;62.29;0;373.74;
CMD001624;CLI00371;2024-10-14;18:43;Expédiée;Carte bancaire;DPD;2426.55;485.31;0;2911.86;
CMD001625;CLI00378;2024-01-25;08:22;Livrée;PayPal;Colissimo;581.4;116.28;0;697.68;BIENVENUE10
CMD001626;CLI00358;2023-04-13;21:38;Livrée;Virement;Colissimo;1280.95;256.19;0;1537.14;
CMD001627;CLI00111;2024-04-14;17:30;Livrée;PayPal;UPS;2473.1;494.62;0;2967.72;FIDELITE15
CMD001628;CLI00177;2023-12-13;14:31;Expédiée;Carte bancaire;Chronopost;65.55;13.11;0;78.66;FLASH25
CMD001629;CLI00229;2023-04-30;11:01;Retournée;Virement;Mondial Relay;914.95;182.99;0;1097.94;FLASH25
CMD001630;CLI00107;2024-04-14;10:46;Livrée;PayPal;Chronopost;229.3;45.86;0;275.16;BIENVENUE10
CMD001631;CLI00342;2024-01-25;08:18;Livrée;Carte bancaire;Colissimo;2836.55;567.31;0;3403.86;FLASH25
CMD001632;CLI00214;2023-04-10;16:14;Livrée;Carte bancaire;UPS;64.0;12.8;0;76.8;FIDELITE15
CMD001633;CLI00273;2024-03-07;22:30;Livrée;Carte bancaire;Chronopost;2448.65;489.73;0;2938.38;FIDELITE15
CMD001634;CLI00283;2024-07-26;11:31;Livrée;Klarna;Chronopost;1078.2;215.64;0;1293.84;FIDELITE15
CMD001635;CLI00374;2023-08-21;10:30;Livrée;Carte bancaire;DPD;207.6;41.52;0;249.12;SOLDES20
CMD001636;CLI00307;2023-08-17;14:47;Livrée;PayPal;UPS;2998.0;599.6;0;3597.6;
CMD001637;CLI00042;2024-07-10;16:12;Annulée;Carte bancaire;Colissimo;877.0;175.4;0;1052.4;
CMD001638;CLI00229;2024-08-20;15:33;Expédiée;Klarna;UPS;100.3;20.06;0;120.36;BIENVENUE10
CMD001639;CLI00427;2024-08-13;09:31;Annulée;Carte bancaire;Colissimo;423.3;84.66;0;507.96;BIENVENUE10
CMD001640;CLI00280;2024-02-24;15:13;En cours;Virement;DPD;1110.25;222.05;0;1332.3;
CMD001641;CLI00049;2024-02-22;13:53;Livrée;Virement;DPD;225.15;45.03;0;270.18;
CMD001642;CLI00382;2024-02-29;16:54;Livrée;Klarna;UPS;2323.85;464.77;0;2788.62;
CMD001643;CLI00201;2024-06-27;15:04;Livrée;Apple Pay;DPD;24.65;4.93;4.99;34.57;SOLDES20
CMD001644;CLI00097;2023-06-25;17:02;Livrée;Carte bancaire;Mondial Relay;697.85;139.57;0;837.42;
CMD001645;CLI00125;2024-05-02;16:48;Livrée;Carte bancaire;Chronopost;701.8;140.36;0;842.16;FLASH25
CMD001646;CLI00436;2023-10-13;16:56;Livrée;Carte bancaire;Mondial Relay;1546.05;309.21;0;1855.26;FLASH25
CMD001647;CLI00445;2024-03-07;14:51;Livrée;Carte bancaire;Colissimo;29.75;5.95;4.99;40.69;FIDELITE15
CMD001648;CLI00120;2024-08-08;13:24;Livrée;PayPal;Colissimo;779.3;155.86;0;935.16;
CMD001649;CLI00005;2024-04-26;15:08;Expédiée;Virement;Colissimo;1416.25;283.25;0;1699.5;
CMD001650;CLI00360;2023-04-21;11:39;Annulée;Apple Pay;Chronopost;519.1;103.82;0;622.92;FIDELITE15
CMD001651;CLI00232;2023-01-30;08:45;Annulée;PayPal;Mondial Relay;234.0;46.8;0;280.8;
CMD001652;CLI00334;2023-06-25;22:15;Livrée;PayPal;Chronopost;825.95;165.19;0;991.14;FIDELITE15
CMD001653;CLI00161;2023-11-12;20:19;Livrée;Virement;Mondial Relay;75.65;15.13;0;90.78;
CMD001654;CLI00152;2024-07-20;20:53;Livrée;Virement;Colissimo;1219.25;243.85;0;1463.1;BIENVENUE10
CMD001655;CLI00225;2024-02-26;14:42;En cours;Carte bancaire;Mondial Relay;48.45;9.69;9.99;68.13;FIDELITE15
CMD001656;CLI00141;2023-01-09;11:39;Livrée;Klarna;UPS;98.0;19.6;0;117.6;
CMD001657;CLI00460;2023-07-17;10:19;Annulée;Virement;Colissimo;1528.3;305.66;0;1833.96;
CMD001658;CLI00261;2023-07-03;11:20;Expédiée;Apple Pay;Mondial Relay;25.0;5.0;9.99;39.99;BIENVENUE10
CMD001659;CLI00093;2024-08-14;14:45;Livrée;Apple Pay;DPD;49.0;9.8;6.99;65.79;FIDELITE15
CMD001660;CLI00308;2023-06-27;21:39;Livrée;PayPal;Mondial Relay;2150.4;430.08;0;2580.48;
CMD001661;CLI00144;2024-10-31;14:12;Livrée;PayPal;Mondial Relay;5203.45;1040.69;0;6244.14;
CMD001662;CLI00488;2023-09-01;14:57;Livrée;Klarna;Mondial Relay;258.3;51.66;0;309.96;
CMD001663;CLI00260;2024-03-21;16:21;En cours;Virement;Colissimo;809.35;161.87;0;971.22;FLASH25
CMD001664;CLI00138;2023-07-29;20:54;En cours;Klarna;UPS;258.0;51.6;0;309.6;SOLDES20
CMD001665;CLI00312;2023-10-06;20:57;Annulée;Klarna;DPD;168.15;33.63;0;201.78;BIENVENUE10
CMD001666;CLI00168;2023-08-03;13:17;En cours;PayPal;UPS;5008.5;1001.7;0;6010.2;FLASH25
CMD001667;CLI00109;2023-10-09;14:44;Livrée;Carte bancaire;DPD;2158.8;431.76;0;2590.56;
CMD001668;CLI00447;2024-03-19;22:05;Livrée;Carte bancaire;Colissimo;139.65;27.93;0;167.58;
CMD001669;CLI00409;2024-06-20;09:34;Livrée;Klarna;DPD;1931.4;386.28;0;2317.68;
CMD001670;CLI00352;2023-04-09;17:56;Expédiée;Apple Pay;UPS;450.55;90.11;0;540.66;SOLDES20
CMD001671;CLI00010;2023-10-12;21:45;En cours;Klarna;Chronopost;36.1;7.22;6.99;50.31;FLASH25
CMD001672;CLI00176;2023-11-15;09:30;Livrée;Klarna;UPS;115.65;23.13;0;138.78;
CMD001673;CLI00461;2023-12-06;13:03;Annulée;PayPal;UPS;149.0;29.8;0;178.8;SOLDES20
CMD001674;CLI00447;2024-05-17;14:48;Expédiée;PayPal;UPS;536.15;107.23;0;643.38;BIENVENUE10
CMD001675;CLI00294;2023-09-08;16:36;Expédiée;Apple Pay;UPS;4874.55;974.91;0;5849.46;SOLDES20
CMD001676;CLI00044;2024-09-17;21:23;Livrée;PayPal;DPD;25.5;5.1;9.99;40.59;FLASH25
CMD001677;CLI00180;2024-06-20;12:43;Expédiée;Virement;Chronopost;3578.15;715.63;0;4293.78;BIENVENUE10
CMD001678;CLI00207;2024-06-04;11:14;Expédiée;Virement;DPD;714.0;142.8;0;856.8;FIDELITE15
CMD001679;CLI00046;2024-05-03;22:08;Livrée;Apple Pay;Chronopost;1216.75;243.35;0;1460.1;FIDELITE15
CMD001680;CLI00228;2024-07-05;22:56;En cours;Klarna;DPD;672.3;134.46;0;806.76;FLASH25
CMD001681;CLI00136;2024-05-22;15:50;En cours;Virement;Colissimo;758.6;151.72;0;910.32;
CMD001682;CLI00244;2024-02-03;12:38;Annulée;Apple Pay;Mondial Relay;1881.15;376.23;0;2257.38;
CMD001683;CLI00153;2023-04-01;08:50;Livrée;Carte bancaire;Colissimo;119.25;23.85;0;143.1;BIENVENUE10
CMD001684;CLI00379;2023-02-04;12:21;Expédiée;PayPal;UPS;1505.95;301.19;0;1807.14;SOLDES20
CMD001685;CLI00336;2024-03-08;14:02;En cours;Carte bancaire;Colissimo;405.4;81.08;0;486.48;BIENVENUE10
CMD001686;CLI00239;2023-01-30;21:19;Livrée;Klarna;Mondial Relay;2997.0;599.4;0;3596.4;FIDELITE15
CMD001687;CLI00040;2023-03-22;14:27;Retournée;Carte bancaire;Mondial Relay;2369.7;473.94;0;2843.64;BIENVENUE10
CMD001688;CLI00241;2024-04-04;14:32;Expédiée;Apple Pay;Colissimo;634.95;126.99;0;761.94;BIENVENUE10
CMD001689;CLI00369;2024-04-17;13:25;Expédiée;Virement;UPS;1200.25;240.05;0;1440.3;SOLDES20
CMD001690;CLI00009;2024-06-23;17:45;Livrée;PayPal;DPD;294.25;58.85;0;353.1;FIDELITE15
CMD001691;CLI00466;2023-10-20;09:16;Livrée;Carte bancaire;Mondial Relay;333.25;66.65;0;399.9;
CMD001692;CLI00111;2023-04-01;15:46;Retournée;Klarna;Mondial Relay;2588.4;517.68;0;3106.08;
CMD001693;CLI00134;2024-04-11;22:57;Livrée;PayPal;Chronopost;3149.2;629.84;0;3779.04;FLASH25
CMD001694;CLI00331;2023-08-20;19:48;En cours;Apple Pay;DPD;73.95;14.79;0;88.74;BIENVENUE10
CMD001695;CLI00474;2024-05-23;08:09;Annulée;Virement;UPS;1706.1;341.22;0;2047.32;SOLDES20
CMD001696;CLI00101;2023-10-01;10:44;Expédiée;Carte bancaire;DPD;2064.7;412.94;0;2477.64;SOLDES20
CMD001697;CLI00176;2024-09-29;20:39;Livrée;PayPal;Chronopost;2030.65;406.13;0;2436.78;
CMD001698;CLI00483;2023-04-10;11:34;Livrée;Carte bancaire;Mondial Relay;458.1;91.62;0;549.72;FIDELITE15
CMD001699;CLI00097;2023-09-23;10:04;Livrée;Klarna;Mondial Relay;1014.75;202.95;0;1217.7;
CMD001700;CLI00242;2023-07-17;14:05;Livrée;PayPal;Chronopost;763.3;152.66;0;915.96;
CMD001701;CLI00171;2024-10-18;12:00;En cours;Apple Pay;DPD;2736.0;547.2;0;3283.2;
CMD001702;CLI00344;2023-04-13;19:51;Livrée;Virement;Mondial Relay;1728.85;345.77;0;2074.62;BIENVENUE10
CMD001703;CLI00062;2024-07-25;22:46;Livrée;Carte bancaire;Colissimo;1969.35;393.87;0;2363.22;FIDELITE15
CMD001704;CLI00498;2023-04-18;12:08;Expédiée;Carte bancaire;DPD;2057.3;411.46;0;2468.76;
CMD001705;CLI00214;2024-05-30;14:10;Livrée;Apple Pay;UPS;1327.95;265.59;0;1593.54;FIDELITE15
CMD001706;CLI00489;2023-05-30;20:40;Livrée;Virement;DPD;2899.65;579.93;0;3479.58;
CMD001707;CLI00390;2023-05-16;13:39;Retournée;Apple Pay;Chronopost;1674.1;334.82;0;2008.92;BIENVENUE10
CMD001708;CLI00413;2023-07-15;16:56;Retournée;Carte bancaire;Chronopost;473.3;94.66;0;567.96;FIDELITE15
CMD001709;CLI00009;2024-01-25;22:30;Livrée;Virement;DPD;896.05;179.21;0;1075.26;FIDELITE15
CMD001710;CLI00355;2024-09-13;12:55;En cours;Carte bancaire;UPS;135.0;27.0;0;162.0;SOLDES20
CMD001711;CLI00224;2024-02-06;14:51;Livrée;PayPal;Chronopost;3435.0;687.0;0;4122.0;FLASH25
CMD001712;CLI00272;2024-06-04;08:26;Retournée;PayPal;Chronopost;2098.6;419.72;0;2518.32;
CMD001713;CLI00453;2023-04-01;12:42;Livrée;Apple Pay;Colissimo;1117.2;223.44;0;1340.64;
CMD001714;CLI00110;2024-06-05;17:51;Livrée;Virement;Chronopost;363.15;72.63;0;435.78;
CMD001715;CLI00487;2024-08-06;13:14;Livrée;Virement;DPD;986.2;197.24;0;1183.44;
CMD001716;CLI00288;2023-09-03;18:03;En cours;Klarna;Mondial Relay;47.5;9.5;4.99;61.99;
CMD001717;CLI00065;2024-02-08;20:33;Annulée;Apple Pay;UPS;70.2;14.04;0;84.24;FIDELITE15
CMD001718;CLI00428;2023-12-06;18:11;Expédiée;PayPal;UPS;262.6;52.52;0;315.12;
CMD001719;CLI00368;2024-07-03;13:13;Livrée;Carte bancaire;DPD;39.0;7.8;4.99;51.79;SOLDES20
CMD001720;CLI00219;2024-07-02;15:17;Livrée;Virement;UPS;4544.15;908.83;0;5452.98;SOLDES20
CMD001721;CLI00426;2024-08-11;22:22;Annulée;Virement;UPS;1296.3;259.26;0;1555.56;
CMD001722;CLI00473;2024-05-30;12:33;Annulée;Apple Pay;Chronopost;262.45;52.49;0;314.94;FIDELITE15
CMD001723;CLI00228;2023-11-27;12:21;Livrée;PayPal;Mondial Relay;42.75;8.55;6.99;58.29;FIDELITE15
CMD001724;CLI00183;2023-11-22;17:27;Livrée;PayPal;Colissimo;252.35;50.47;0;302.82;
CMD001725;CLI00290;2023-07-31;22:17;En cours;PayPal;Chronopost;4318.6;863.72;0;5182.32;BIENVENUE10
CMD001726;CLI00389;2024-07-08;17:40;Livrée;Klarna;Mondial Relay;297.25;59.45;0;356.7;FIDELITE15
CMD001727;CLI00336;2023-02-20;20:56;Livrée;Klarna;DPD;4535.5;907.1;0;5442.6;FIDELITE15
CMD001728;CLI00383;2024-05-12;22:25;Livrée;Carte bancaire;UPS;803.0;160.6;0;963.6;FIDELITE15
CMD001729;CLI00249;2023-10-01;11:25;Expédiée;Virement;UPS;1238.45;247.69;0;1486.14;
CMD001730;CLI00055;2024-09-05;19:56;Livrée;PayPal;UPS;3664.0;732.8;0;4396.8;
CMD001731;CLI00441;2023-01-21;13:25;Annulée;Apple Pay;UPS;2681.1;536.22;0;3217.32;BIENVENUE10
CMD001732;CLI00148;2024-02-09;17:32;Livrée;Carte bancaire;DPD;2236.2;447.24;0;2683.44;FLASH25
CMD001733;CLI00192;2024-01-15;20:19;Livrée;Klarna;Chronopost;445.0;89.0;0;534.0;SOLDES20
CMD001734;CLI00106;2023-04-13;18:36;Expédiée;Apple Pay;Mondial Relay;592.05;118.41;0;710.46;FLASH25
CMD001735;CLI00228;2024-03-20;18:50;En cours;PayPal;Mondial Relay;5833.3;1166.66;0;6999.96;
CMD001736;CLI00393;2024-03-18;20:39;Retournée;Carte bancaire;DPD;2356.0;471.2;0;2827.2;FIDELITE15
CMD001737;CLI00485;2023-09-04;17:29;Livrée;Apple Pay;Colissimo;89.0;17.8;0;106.8;
CMD001738;CLI00340;2023-02-18;15:29;Livrée;PayPal;Mondial Relay;387.0;77.4;0;464.4;BIENVENUE10
CMD001739;CLI00124;2023-03-15;19:40;Livrée;Apple Pay;Mondial Relay;1238.6;247.72;0;1486.32;
CMD001740;CLI00202;2024-06-30;13:23;En cours;Virement;UPS;360.1;72.02;0;432.12;
CMD001741;CLI00428;2024-08-19;20:57;En cours;Klarna;Mondial Relay;376.95;75.39;0;452.34;
CMD001742;CLI00398;2023-07-18;12:28;Expédiée;Carte bancaire;Mondial Relay;453.9;90.78;0;544.68;
CMD001743;CLI00239;2023-04-15;20:51;Livrée;PayPal;Mondial Relay;1374.95;274.99;0;1649.94;
CMD001744;CLI00285;2023-12-24;17:52;En cours;Apple Pay;Colissimo;3666.05;733.21;0;4399.26;
CMD001745;CLI00040;2024-04-16;08:31;En cours;Klarna;DPD;5740.5;1148.1;0;6888.6;
CMD001746;CLI00484;2024-06-25;20:49;En cours;PayPal;UPS;1192.35;238.47;0;1430.82;FIDELITE15
